what,kind,bundleId,bundleVersion,description,time
ws,sysinfo,,,"win32",1769059412434
locale,sysinfo,,,"en_IN",1769059412434
processors,sysinfo,,,"8",1769059412434
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1769059412434
java.runtime.version,sysinfo,,,"1.7.0_17-b02",1769059412434
java.specification.name,sysinfo,,,"Java Platform API Specification",1769059412434
java.specification.vendor,sysinfo,,,"Oracle Corporation",1769059412434
java.specification.version,sysinfo,,,"1.7",1769059412434
java.vendor,sysinfo,,,"Oracle Corporation",1769059412434
java.version,sysinfo,,,"1.7.0_17",1769059412434
java.vm.info,sysinfo,,,"mixed mode, sharing",1769059412434
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1769059412434
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1769059412434
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1769059412434
java.vm.specification.version,sysinfo,,,"1.7",1769059412434
java.vm.vendor,sysinfo,,,"Oracle Corporation",1769059412434
java.vm.version,sysinfo,,,"23.7-b01",1769059412434
started,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1769059412434
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769059602101
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769060490471
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769060500113
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769060502318
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1769060502508
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1769060502630
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1769060502726
started,bundle,org.eclipse.compare,3.5.200.I20110525-0800,"org.eclipse.compare",1769060502738
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.0.20110607-2117,"org.eclipse.m2e.logback.configuration",1769060502911
stopped,bundle,org.eclipse.m2e.discovery,1.0.0.20110607-2117,"org.eclipse.m2e.discovery",1769060502911
stopped,bundle,org.eclipse.m2e.refactoring,1.0.0.20110607-2117,"org.eclipse.m2e.refactoring",1769060502911
stopped,bundle,org.eclipse.m2e.editor,1.0.0.20110607-2117,"org.eclipse.m2e.editor",1769060502928
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.0.20110607-2117,"org.eclipse.m2e.editor.xml",1769060502930
stopped,bundle,org.eclipse.m2e.jdt,1.0.0.20110607-2117,"org.eclipse.m2e.jdt",1769060502930
stopped,bundle,org.eclipse.m2e.launching,1.0.0.20110607-2117,"org.eclipse.m2e.launching",1769060502930
stopped,bundle,org.eclipse.m2e.usagedata,1.0.0.20110607-2117,"org.eclipse.m2e.usagedata",1769060502930
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1769060502930
stopped,bundle,org.eclipse.help.ui,3.5.100.v20110425,"org.eclipse.help.ui",1769060502937
